"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.231589070E-1	8.111668825E-1	2.536391914E-1	9.920642853E0	9.956981428E0
3.243548970E-1	8.015955687E-1	2.632105052E-1	9.894321442E0	9.930228196E0
3.255508870E-1	7.872386575E-1	2.703889608E-1	9.863214493E0	9.898275356E0
3.267468240E-1	7.752745152E-1	2.799602449E-1	9.844072342E0	9.878521579E0
3.279428140E-1	7.657032609E-1	2.895315289E-1	9.836894035E0	9.870897338E0
3.291388030E-1	7.609176040E-1	2.823530734E-1	9.824930191E0	9.858396022E0
3.303347410E-1	7.633104324E-1	2.799602449E-1	9.803394318E0	9.837050407E0
3.315307300E-1	7.609176040E-1	2.799602449E-1	9.774680138E0	9.808248831E0
3.327267200E-1	7.513462901E-1	2.727817893E-1	9.745966911E0	9.778691231E0
3.339226570E-1	7.441678643E-1	2.751746178E-1	9.712467194E0	9.744820464E0
3.351186470E-1	7.561319470E-1	2.847459018E-1	9.693324089E0	9.726939274E0
3.363145840E-1	7.848458290E-1	2.847459018E-1	9.678967476E0	9.714909912E0
3.375105740E-1	7.992027402E-1	2.727817893E-1	9.657432556E0	9.694283805E0
3.387065640E-1	8.231309652E-1	2.608176768E-1	9.640682220E0	9.679272913E0
3.399025010E-1	8.470591903E-1	2.536391914E-1	9.633503914E0	9.673998127E0
3.410984910E-1	8.470591903E-1	2.464607358E-1	9.631111145E0	9.671429783E0
3.422944800E-1	8.470591903E-1	2.273181528E-1	9.631111145E0	9.670960899E0
3.434904180E-1	8.518448472E-1	2.057827413E-1	9.628718376E0	9.668516109E0
3.446864070E-1	8.662018180E-1	1.962114573E-1	9.633503914E0	9.674357973E0
3.458823970E-1	8.757730722E-1	1.914258152E-1	9.640682220E0	9.682271221E0
3.470783340E-1	8.733802438E-1	1.914258152E-1	9.652647018E0	9.693968813E0
3.482743240E-1	8.829515576E-1	1.914258152E-1	9.667003632E0	9.709130059E0
3.494702620E-1	8.829515576E-1	1.866401732E-1	9.674181938E0	9.716184137E0
3.506662510E-1	8.709874153E-1	1.818545163E-1	9.690931320E0	9.731692556E0
3.518622410E-1	8.590233326E-1	1.818545163E-1	9.707681656E0	9.747311182E0
3.530581780E-1	8.518448472E-1	1.770688742E-1	9.724431038E0	9.763275682E0
3.542541680E-1	8.470591903E-1	1.579262912E-1	9.745966911E0	9.783982881E0
3.554501570E-1	8.303094506E-1	1.483550072E-1	9.757930756E0	9.794316496E0
3.566460950E-1	8.135597110E-1	1.483550072E-1	9.762716293E0	9.797679217E0
3.578420840E-1	8.015955687E-1	1.459621787E-1	9.760323524E0	9.794272598E0
3.590380740E-1	7.992027402E-1	1.292124242E-1	9.753145218E0	9.786688026E0
3.602340120E-1	8.063812256E-1	1.268195957E-1	9.760323524E0	9.794398868E0
3.614300010E-1	8.135597110E-1	1.387837082E-1	9.760323524E0	9.795154701E0
3.626259390E-1	8.207381964E-1	1.363908947E-1	9.755537987E0	9.790951694E0
3.638219280E-1	8.279166222E-1	1.339980662E-1	9.743574142E0	9.779603186E0
3.650179180E-1	8.327022791E-1	1.172483116E-1	9.726823807E0	9.763106146E0
