"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,524462520E-1	2,392822644E-3	9,853643417E0	1,552941918E0	9,975265557E0
3,536422420E-1	1,435693540E-2	9,858428955E0	1,536192179E0	9,977410185E0
3,548381790E-1	1,914258115E-2	9,848857880E0	1,519442320E0	9,965393767E0
3,560341690E-1	3,589234129E-2	9,824930191E0	1,500299811E0	9,938885302E0
3,572301580E-1	5,982056633E-2	9,820143700E0	1,471585870E0	9,929973099E0
3,584260960E-1	6,460621208E-2	9,820143700E0	1,447657704E0	9,926485233E0
3,596220850E-1	7,657032460E-2	9,817750931E0	1,426122308E0	9,921084678E0
3,608180230E-1	9,571290761E-2	9,817750931E0	1,411765337E0	9,919197330E0
3,620140120E-1	1,100698411E-1	9,812965393E0	1,402194023E0	9,913251397E0
3,632099500E-1	1,387837082E-1	9,801001549E0	1,395015597E0	9,900755567E0
3,644059390E-1	1,722832322E-1	9,789037704E0	1,399801254E0	9,890115482E0
3,656019290E-1	1,962114573E-1	9,781859398E0	1,406979680E0	9,884475911E0
3,667978670E-1	2,129612118E-1	9,777072906E0	1,409372568E0	9,880427022E0
3,679938560E-1	2,153540403E-1	9,772287369E0	1,404586911E0	9,875061629E0
3,691897940E-1	2,177468538E-1	9,769894600E0	1,399801254E0	9,872066538E0
3,703857830E-1	2,368894368E-1	9,753145218E0	1,397408366E0	9,855592747E0
3,715817210E-1	2,488535494E-1	9,714859962E0	1,395015597E0	9,817662690E0
3,727777100E-1	2,560320199E-1	9,693324089E0	1,404586911E0	9,797905321E0
3,739736480E-1	2,703889608E-1	9,681360245E0	1,418943882E0	9,788526351E0
3,751696370E-1	2,751746178E-1	9,669396400E0	1,435693622E0	9,779272161E0
3,763656270E-1	2,871387303E-1	9,659825325E0	1,452443361E0	9,772628391E0
3,775615640E-1	2,991028428E-1	9,640682220E0	1,464407444E0	9,755854927E0
3,787575540E-1	2,991028428E-1	9,626325607E0	1,481157184E0	9,744200009E0
3,799534920E-1	2,919243574E-1	9,623932838E0	1,505085468E0	9,745285290E0
3,811494810E-1	2,943171859E-1	9,619147301E0	1,526620865E0	9,743982177E0
3,823454190E-1	3,014956415E-1	9,597611427E0	1,552941918E0	9,727110225E0
3,835414080E-1	2,967100143E-1	9,566504478E0	1,581655741E0	9,700911279E0
3,847373460E-1	2,919243574E-1	9,544969559E0	1,600798368E0	9,682676238E0
3,859333350E-1	2,871387303E-1	9,540184021E0	1,610369682E0	9,679403407E0
3,871293250E-1	2,727817893E-1	9,542576790E0	1,617548108E0	9,682543239E0
3,883252620E-1	2,416750938E-1	9,549755096E0	1,619940877E0	9,689191798E0
3,895212520E-1	2,081755698E-1	9,568898201E0	1,627119422E0	9,708484303E0
3,907171890E-1	1,914258152E-1	9,573683739E0	1,631905079E0	9,713659370E0
3,919131790E-1	1,794617027E-1	9,580862045E0	1,629512191E0	9,720104630E0
3,931091170E-1	1,627119333E-1	9,590433121E0	1,629512191E0	9,729244195E0
3,943051060E-1	1,387837082E-1	9,590433121E0	1,622333765E0	9,727673679E0
3,955010960E-1	1,148554832E-1	9,595218658E0	1,619940877E0	9,731681321E0
3,966970330E-1	1,004985496E-1	9,619147301E0	1,619940877E0	9,755116770E0
3,978930230E-1	8,614161611E-2	9,643074989E0	1,617548108E0	9,778178640E0
3,990889600E-1	7,178468257E-2	9,657432556E0	1,617548108E0	9,792222347E0
4,002849500E-1	6,460621208E-2	9,686145782E0	1,619940877E0	9,820886036E0
4,014808870E-1	5,024927482E-2	9,714859962E0	1,615155339E0	9,848337720E0
4,026768770E-1	3,589234129E-2	9,726823807E0	1,607976794E0	9,858903539E0
4,038728670E-1	2,153540403E-2	9,731609344E0	1,603191137E0	9,862804167E0
4,050688040E-1	2,392822644E-3	9,750752449E0	1,603191137E0	9,881669943E0
4,062647940E-1	-7,178467698E-3	9,767501831E0	1,596012712E0	9,897039968E0
4,074607310E-1	-1,674975827E-2	9,779465675E0	1,586441398E0	9,907321826E0
4,086567210E-1	-2,153540403E-2	9,791430473E0	1,572084427E0	9,916855547E0
4,098526580E-1	-3,349951655E-2	9,798608780E0	1,550549030E0	9,920587610E0
4,110486480E-1	-5,264209956E-2	9,808179855E0	1,536192179E0	9,927892509E0
4,122445850E-1	-6,221338734E-2	9,824930191E0	1,519442320E0	9,941922788E0
4,134405750E-1	-7,657032460E-2	9,841679573E0	1,502692580E0	9,956033589E0
